customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,AvgMonthlyCharges,ServiceCount,HasFamily,IsPaperlessBilling,IsAutomaticPayment,ContractDuration,ChargePerTenure,tenure_group,charge_ratio
7293-LSCDV,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,0,1155.0,18.3875,1,1,1,1,24,18.3875,75-100%,0.9551948051948052
7025-WCBNE,Male,1,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,0,2801.2000000000003,58.59574468085106,5,0,0,1,24,58.59574468085106,50-75%,0.9831500785377695
5756-JYOJT,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,0,713.9000000000001,63.38636363636363,5,0,0,1,12,63.38636363636363,25-50%,0.9766774057991314
4710-FDUIZ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,1,5616.8,100.25803571428571,6,1,0,1,12,100.25803571428571,75-100%,0.9995816123059392
6030-REHUX,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,0,3103.7999999999997,114.44285714285715,8,1,1,0,1,114.44285714285715,25-50%,1.0324118822089052
9548-LIGTA,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4747.65,0,4944.05,77.83032786885245,7,1,1,0,24,77.83032786885245,75-100%,0.960275482650863
5150-LJNSR,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,3082.1,0,3039.5499999999997,99.42258064516129,6,1,0,1,12,99.42258064516129,50-75%,1.0139987827145467
8270-RKSAP,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,0,634.5,66.43333333333334,2,0,1,0,1,66.43333333333334,0-25%,0.9423167848699763
6522-YRBXD,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,0,3309.25,96.15428571428572,6,1,1,0,1,96.15428571428572,50-75%,1.016967590843847
2640-LYMOV,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,38.8,0,39.3,19.4,1,0,1,0,1,19.4,0-25%,0.9872773536895675
1218-VKFPE,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,1,228.0,19.462500000000002,1,1,0,0,1,19.462500000000002,25-50%,1.024342105263158
3627-FHKBK,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,1,75.3,75.3,3,0,0,0,1,75.3,0-25%,1.0
2865-TCHJW,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,1,356.8,86.55,5,0,1,0,1,86.55,0-25%,0.9702914798206277
1423-BMPBQ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.0,19.0,0,19.0,19.0,1,1,1,0,1,19.0,0-25%,1.0
2393-DIVAI,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,61.7,0,60.0,20.566666666666666,1,0,1,0,1,20.566666666666666,0-25%,1.0283333333333333
5192-EBGOV,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,1,85.7,85.7,4,0,1,0,1,85.7,0-25%,1.0
4568-KNYWR,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,0,3289.0,64.27788461538461,5,0,1,1,24,64.27788461538461,50-75%,1.0162511401641836
8752-IMQOS,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,85.1,0,100.5,17.02,1,1,0,0,12,17.02,0-25%,0.8467661691542288
0742-LAFQK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,0,7138.8,103.08472222222223,7,1,1,0,24,103.08472222222223,75-100%,1.0396845408191853
0795-LAFGP,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,0,6418.400000000001,93.91619718309859,9,1,0,0,24,93.91619718309859,75-100%,1.038895986538701
0619-OLYUR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,0,8056.8,112.09791666666666,8,1,1,1,24,112.09791666666666,75-100%,1.0017686922847782
5512-IDZEI,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1174.8,0,1145.3999999999999,25.539130434782606,2,1,0,0,12,25.539130434782606,50-75%,1.0256678889470927
0459-SPZHJ,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435.0,0,5260.5,86.26984126984127,8,1,0,1,24,86.26984126984127,75-100%,1.033171751734626
0215-BQKGS,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,0,2529.0,81.28666666666666,5,0,1,1,1,81.28666666666666,50-75%,0.9642546461051799
9244-ZVAPM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,0,45.6,45.6,2,0,0,0,1,45.6,0-25%,1.0
0719-SYFRB,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,1,739.8,59.479166666666664,6,0,1,0,1,59.479166666666664,25-50%,0.9647877804812112
8208-EUMTE,Male,0,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,916.15,0,877.6,57.259375,6,0,0,0,24,57.259375,25-50%,1.043926618049225
5172-MIGPM,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,0,262.2,59.3,5,0,0,0,1,59.3,0-25%,0.9046529366895499
1710-RCXUS,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,0,4607.849999999999,90.48137254901961,5,1,1,1,12,90.48137254901961,50-75%,1.0014540403875996
0374-FIUCA,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,1414.45,0,1326.0,21.76076923076923,1,1,1,1,24,21.76076923076923,75-100%,1.0667043740573152
5839-SUYVZ,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,0,1192.8,73.15625,3,0,1,1,1,73.15625,25-50%,0.9813044936284373
5173-ZXXXL,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,0,39.9,23.85,1,0,0,0,12,23.85,0-25%,1.1954887218045114
1096-ADRUX,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,0,4900.5,73.625,3,1,1,1,12,73.625,75-100%,0.9915824915824916
2001-MCUUW,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,0,4997.900000000001,106.59130434782608,8,0,0,0,24,106.59130434782608,50-75%,0.98105204185758
2731-GJRDG,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,3608.0,0,3505.6,112.75,8,0,1,1,12,112.75,50-75%,1.0292104062072114
4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,0,6238.8,84.64236111111111,8,1,0,1,24,84.64236111111111,75-100%,0.9768304802205552
6516-NKQBO,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,0,3078.0,81.18157894736842,7,1,0,1,24,81.18157894736842,50-75%,1.0022417153996102
8672-OAUPW,Male,0,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,0,2440.35,46.21078431372549,3,1,0,1,12,46.21078431372549,50-75%,0.9657426188866352
8207-DMRVL,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,0,8247.6,115.36180555555555,9,1,0,1,24,115.36180555555555,75-100%,1.0070869101314321
3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,1,6841.25,104.40615384615384,7,1,0,1,1,104.40615384615384,75-100%,0.9919824593458797
6543-CPZMK,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,1,269.55,27.66111111111111,2,1,1,0,1,27.66111111111111,0-25%,0.9235763309219068
4765-OXPPD,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,1,585.0,73.67222222222222,6,1,0,0,1,73.67222222222222,0-25%,1.1334188034188033
2804-ETQDK,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1357.1,0,1356.3,20.562121212121212,1,1,0,0,24,20.562121212121212,75-100%,1.0005898400058983
6689-VRRTK,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,0,4831.2,110.4625,8,0,1,1,12,110.4625,50-75%,1.0060336976320583
7138-GIRSH,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,0,3475.0,68.36399999999999,6,0,0,1,24,68.36399999999999,50-75%,0.9836546762589927
9396-ZSFLL,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,0,732.75,42.093333333333334,3,0,0,0,1,42.093333333333334,25-50%,0.8616854315933128
6464-KEXXH,Male,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,0,202.0,23.2875,1,0,1,1,1,23.2875,0-25%,0.9222772277227723
7134-MJPDY,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,0,6788.099999999999,105.70833333333333,7,0,1,1,12,105.70833333333333,75-100%,1.027791281801977
5240-CAOYT,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,0,4990.349999999999,85.69912280701755,6,0,1,1,1,85.69912280701755,75-100%,0.9788591982526278
4059-IIEBK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,0,549.85,74.70714285714287,4,0,1,1,1,74.70714285714287,0-25%,0.9510775666090753
4881-JVQOD,Male,1,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,0,345.5,36.260000000000005,2,1,1,1,1,36.260000000000005,25-50%,1.049493487698987
0516-UXRMT,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,0,5707.099999999999,92.83548387096775,6,0,1,0,12,92.83548387096775,75-100%,1.0085332305374008
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,0,3402.0,83.89125,4,1,1,0,12,83.89125,50-75%,0.9863756613756614
5148-HKFIR,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,0,394.0,20.3475,1,0,0,0,24,20.3475,25-50%,1.0328680203045686
1009-IRMNA,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,1,140.0,19.657142857142855,1,0,0,1,1,19.657142857142855,0-25%,0.9828571428571428
3003-CMDUU,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,0,2378.75,95.82799999999999,5,1,1,0,1,95.82799999999999,25-50%,1.007125591171834
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,0,1937.75,85.5695652173913,5,1,0,0,1,85.5695652173913,25-50%,1.0156624951619146
6797-UCJHZ,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,0,6903.599999999999,103.325,7,1,0,1,12,103.325,75-100%,0.987810707456979
2469-DTSGX,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,0,8038.8,110.32569444444444,8,0,0,0,24,110.32569444444444,75-100%,0.9881387769318803
4554-YGZIH,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,1,4412.45,92.80102040816327,5,1,0,1,1,92.80102040816327,50-75%,1.0305499212455667
5099-BAILX,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,1,4762.25,109.02093023255813,8,1,1,1,1,109.02093023255813,50-75%,0.9843876318966874
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,0,2530.0,53.78152173913043,4,1,0,1,1,53.78152173913043,50-75%,0.9778458498023714
1775-KWJKQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,0,6469.2,91.15138888888889,9,1,0,1,24,91.15138888888889,75-100%,1.014484016570828
7665-VIGUD,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,176.3,0,203.5,17.630000000000003,1,0,0,0,12,17.630000000000003,25-50%,0.8663390663390664
9411-TPQQV,Female,0,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,0,2182.0,55.904999999999994,5,0,1,1,12,55.904999999999994,50-75%,1.0248395967002748
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,1,6857.5,107.47153846153846,7,1,1,0,1,107.47153846153846,75-100%,1.0186875683558148
7954-MLBUN,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,0,3082.9500000000003,100.31935483870969,6,0,0,1,24,100.31935483870969,50-75%,1.0087416273374528
2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,0,4821.200000000001,72.22573529411765,7,1,0,1,24,72.22573529411765,75-100%,1.018698664232971
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,5854.8,103.47589285714285,7,1,1,1,12,103.47589285714285,75-100%,0.9897263783562205
0195-IESCP,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,1,852.5,85.53,4,1,1,0,1,85.53,25-50%,1.0032844574780058
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,0,1727.1999999999998,23.826470588235296,2,1,0,1,24,23.826470588235296,75-100%,0.93805002315887
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,1,2414.45,58.12325581395349,3,1,0,0,1,58.12325581395349,50-75%,1.0351425790552715
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,1,89.55,89.55,4,0,1,0,1,89.55,0-25%,1.0
4908-XAXAY,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,0,4402.65,87.4938775510204,5,0,1,1,12,87.4938775510204,50-75%,0.9737771569395706
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,394.85,0,378.75,26.323333333333334,2,1,1,0,1,26.323333333333334,25-50%,1.0425082508250825
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,1,1891.0,94.9825,5,1,1,0,1,94.9825,25-50%,1.004574299312533
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,45.7,45.7,2,0,1,0,1,45.7,0-25%,1.0
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,0,3482.5000000000005,68.843,6,1,1,0,12,68.843,50-75%,0.9884134960516869
5644-PDMZC,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,1,179.0,80.75,5,0,0,0,1,80.75,0-25%,0.9022346368715084
3509-GWQGF,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,0,1680.0,72.19166666666666,2,0,0,1,1,72.19166666666666,25-50%,1.0313095238095238
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,1,208.64999999999998,74.10000000000001,2,0,1,1,1,74.10000000000001,0-25%,1.0654205607476637
2024-BASKD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,1,74.6,74.6,3,0,1,0,1,74.6,0-25%,1.0
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,0,703.5,18.72285714285714,1,1,0,0,24,18.72285714285714,50-75%,0.9314854299928926
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,0,421.6,27.955882352941178,2,0,0,0,1,27.955882352941178,25-50%,1.127253320683112
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,1,157.2,20.5375,1,0,0,0,1,20.5375,0-25%,1.0451653944020358
5183-SNMJQ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,0,951.0,86.51,5,0,1,1,1,86.51,25-50%,0.9096740273396425
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,0,6041.799999999999,90.18676470588235,9,1,1,1,24,90.18676470588235,75-100%,1.0150451852097058
7838-LAZFO,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,0,3546.0,79.94444444444444,7,1,0,1,12,79.94444444444444,50-75%,1.0145234066553863
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,1,39.7,17.95,1,1,0,0,12,17.95,0-25%,0.9042821158690175
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,0,752.95,18.855405405405406,1,1,0,1,1,18.855405405405406,50-75%,0.9265555481771697
5650-VDUDS,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,1,97.0,24.0125,1,0,1,0,1,24.0125,0-25%,0.9902061855670102
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,0,452.5,42.87,2,0,0,0,1,42.87,25-50%,0.947403314917127
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,20.05,20.05,1,0,0,0,1,20.05,0-25%,1.0
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,0,4520.75,68.60230769230769,6,1,1,0,24,68.60230769230769,75-100%,0.986373942376818
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,0,1111.5,20.48421052631579,1,1,0,1,24,20.48421052631579,75-100%,1.0504723346828608
2800-VEQXM,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,0,224.25,79.36666666666666,3,0,1,0,1,79.36666666666666,0-25%,1.0617614269788183
7538-GWHML,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,1,139.3,72.575,2,0,0,0,1,72.575,0-25%,1.0419956927494616
5533-RJFTJ,Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,0,1479.8,29.655102040816324,2,0,1,1,1,29.655102040816324,50-75%,0.9819570212190837
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,1,182.6,47.7625,2,0,0,0,1,47.7625,0-25%,1.0462760131434832
0214-JHPFW,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,0,4046.0,57.70428571428572,6,1,0,1,24,57.70428571428572,75-100%,0.9983440434997529
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,0,1052.0500000000002,19.612264150943396,1,1,1,1,12,19.612264150943396,50-75%,0.9880233829190627
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1336.1,0,1354.15,25.20943396226415,2,1,0,1,24,25.20943396226415,50-75%,0.9866706051766789
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,1,75.05,75.05,3,0,1,0,1,75.05,0-25%,1.0
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,0,546.7,22.427272727272726,2,0,1,1,1,22.427272727272726,25-50%,0.9025059447594658
0823-HSCDJ,Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,2555.7999999999997,49.05576923076923,4,0,1,0,1,49.05576923076923,50-75%,0.9980827920807577
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,0,7172.75,111.47923076923077,8,0,1,0,24,111.47923076923077,75-100%,1.0102331741661148
